age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,is_recid,duration
24,M,African-American,Less than 25,Medium,Female,6,-1.0,6,0,310.0059837962963
42,F,Caucasian,25 - 45,Low,Male,0,-7.0,1,0,2.7840046296296297
25,F,Caucasian,25 - 45,Low,Male,1,-1.0,3,0,1.2873263888888888
25,F,African-American,25 - 45,Low,Male,0,-1.0,4,0,7.047939814814815
22,F,African-American,Less than 25,Low,Male,0,-1.0,3,0,0.9103009259259259
21,F,Caucasian,Less than 25,Low,Male,0,-1.0,4,0,0.7726736111111111
30,M,African-American,25 - 45,Low,Male,1,0.0,2,0,1.8683912037037036
46,M,Caucasian,Greater than 45,Medium,Male,9,0.0,5,0,4.149814814814815
26,M,African-American,25 - 45,Medium,Male,2,0.0,7,0,0.07467592592592592
33,F,African-American,25 - 45,Medium,Male,0,0.0,5,1,0.8293171296296297
40,M,African-American,25 - 45,Low,Male,1,-1.0,1,0,1.0559375
34,F,Caucasian,25 - 45,Low,Male,0,-1.0,4,0,28.064155092592593
22,F,Caucasian,Less than 25,Low,Male,1,-1.0,2,1,36.69708333333333
28,M,Hispanic,25 - 45,Medium,Male,3,-1.0,5,0,0.7546527777777777
31,M,African-American,25 - 45,Low,Male,4,-1.0,3,1,1.0188194444444445
59,M,Caucasian,Greater than 45,Low,Male,3,0.0,1,1,1.300451388888889
37,F,Native American,25 - 45,Low,Male,0,-1.0,2,0,0.8640625
50,F,African-American,Greater than 45,Low,Male,0,-1.0,1,0,2.0214583333333334
57,F,African-American,Greater than 45,Medium,Male,8,-1.0,5,1,99.90363425925926
31,M,African-American,25 - 45,Medium,Male,5,-1.0,5,1,0.9188541666666666
44,F,African-American,25 - 45,High,Male,9,-28.0,8,0,25.331979166666667
48,F,African-American,Greater than 45,High,Male,5,-1.0,9,1,242.7402314814815
25,F,Caucasian,25 - 45,Low,Female,0,-1.0,4,0,1.1016435185185185
51,M,African-American,Greater than 45,Low,Male,5,-1.0,3,0,0.20233796296296297
50,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,1,0.8401504629629629
57,F,Caucasian,Greater than 45,Low,Male,2,-11.0,1,0,2.0678703703703705
55,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0.9480787037037037
59,F,African-American,Greater than 45,Low,Male,4,-2.0,3,1,1.015625
42,F,African-American,25 - 45,Low,Female,0,0.0,1,0,0.21230324074074075
20,F,Hispanic,Less than 25,High,Male,2,-21.0,8,1,21.06949074074074
21,F,Other,Less than 25,Low,Male,0,-1.0,4,0,28.840671296296296
32,F,African-American,25 - 45,High,Male,21,-1.0,9,1,64.0622337962963
24,M,Hispanic,Less than 25,Low,Female,0,0.0,4,0,0.00917824074074074
42,F,African-American,25 - 45,Low,Male,1,0.0,4,0,1.0810532407407407
29,F,African-American,25 - 45,High,Male,8,-1.0,8,1,13.890821759259259
21,F,African-American,Less than 25,Medium,Male,1,-1.0,6,0,7.997337962962963
58,M,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,0.2323263888888889
22,F,African-American,Less than 25,Medium,Male,1,0.0,7,1,0.9491435185185185
46,M,Caucasian,Greater than 45,Low,Male,1,-1.0,1,1,0.7783449074074074
50,M,Caucasian,Greater than 45,Low,Male,0,0.0,2,1,14.313344907407407
46,F,African-American,Greater than 45,High,Male,2,-1.0,9,0,0.9311574074074074
44,F,African-American,25 - 45,High,Female,11,-1.0,8,1,15.324409722222223
35,M,African-American,25 - 45,Medium,Male,4,-1.0,5,0,29.65337962962963
30,F,African-American,25 - 45,High,Male,14,-1.0,9,1,2.0697337962962963
42,F,African-American,25 - 45,Medium,Male,2,-1.0,5,0,0.8592824074074074
46,F,African-American,Greater than 45,Low,Male,5,-1.0,1,1,202.08287037037036
42,F,African-American,25 - 45,High,Male,0,0.0,10,1,34.055543981481485
29,F,Caucasian,25 - 45,High,Male,7,-1.0,10,1,1.0103125
32,F,African-American,25 - 45,Low,Male,8,-1.0,4,0,4.214201388888889
31,F,Other,25 - 45,Medium,Male,5,-1.0,6,1,3.1675
33,M,African-American,25 - 45,Low,Female,1,-1.0,1,0,1.9806365740740741
25,F,Caucasian,25 - 45,Low,Male,4,-1.0,4,0,183.17355324074074
33,M,African-American,25 - 45,Low,Female,0,-1.0,1,0,1.0692592592592594
21,F,Hispanic,Less than 25,Medium,Male,1,-1.0,5,0,0.909525462962963
35,F,Caucasian,25 - 45,Low,Male,1,-1.0,1,1,49.1715162037037
56,F,African-American,Greater than 45,Low,Male,1,-22.0,1,0,2.8972106481481483
38,M,Caucasian,25 - 45,Low,Male,0,-1.0,3,1,2.826724537037037
40,M,African-American,25 - 45,Low,Female,4,-1.0,1,0,1.2208101851851851
28,F,African-American,25 - 45,Low,Male,4,-1.0,4,0,1.0538541666666668
51,M,African-American,Greater than 45,Low,Male,0,-1.0,1,0,1.0980208333333332
35,M,African-American,25 - 45,Low,Male,2,-1.0,2,0,1.9693634259259258
61,F,African-American,Greater than 45,Low,Male,5,-13.0,2,0,12.164652777777778
25,F,African-American,25 - 45,Low,Male,0,0.0,3,0,1.121400462962963
25,F,African-American,25 - 45,Medium,Male,4,-1.0,7,1,0.9347106481481482
26,M,African-American,25 - 45,Medium,Male,0,0.0,5,1,0.4137384259259259
42,M,Caucasian,25 - 45,Low,Male,1,-1.0,1,0,2.7544097222222224
25,F,African-American,25 - 45,Low,Female,1,-10.0,4,0,0.9167361111111111
26,M,African-American,25 - 45,High,Male,13,-1.0,10,1,-0.14890046296296297
31,F,African-American,25 - 45,Medium,Male,9,-1.0,7,0,0.8961921296296296
35,F,Caucasian,25 - 45,Low,Male,1,-1.0,2,0,1.0182060185185184
34,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,116.24484953703704
33,M,Caucasian,25 - 45,Low,Female,1,-1.0,2,0,0.705775462962963
30,F,African-American,25 - 45,Low,Male,3,-1.0,2,1,0.7011342592592592
50,M,African-American,Greater than 45,Low,Female,7,-1.0,4,0,1.077175925925926
21,F,African-American,Less than 25,Medium,Male,0,-1.0,5,0,50.159432870370374
31,F,Hispanic,25 - 45,High,Male,16,0.0,10,1,482.58797453703704
31,F,African-American,25 - 45,Medium,Male,2,-1.0,7,1,3.0847685185185183
23,M,African-American,Less than 25,Low,Female,0,-1.0,4,0,0.8076967592592592
25,F,African-American,25 - 45,Medium,Male,1,0.0,6,0,1.9335879629629629
24,F,Caucasian,Less than 25,Medium,Female,1,-1.0,5,0,1.0534027777777777
31,M,African-American,25 - 45,High,Male,13,-1.0,10,1,0.6824768518518518
60,F,African-American,Greater than 45,Low,Male,0,-1.0,1,1,2.1033564814814816
30,F,African-American,25 - 45,Low,Male,2,-1.0,2,0,0.6619560185185185
32,M,Other,25 - 45,Low,Female,0,-1.0,1,0,0.800787037037037
46,M,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,-0.0730787037037037
21,M,Caucasian,Less than 25,Low,Male,0,-1.0,4,1,0.925150462962963
35,F,African-American,25 - 45,High,Male,0,-1.0,8,1,1.1305671296296296
34,F,Hispanic,25 - 45,Low,Male,2,-1.0,3,1,9.927048611111111
41,F,Asian,25 - 45,High,Male,2,-1.0,8,1,161.95549768518518
23,F,African-American,Less than 25,High,Male,1,-1.0,10,1,15.925625
23,F,African-American,Less than 25,Medium,Male,3,-1.0,6,1,1.8961226851851851
28,M,African-American,25 - 45,Low,Male,2,0.0,4,1,2.8674537037037036
21,F,Hispanic,Less than 25,Low,Male,0,0.0,4,1,0.24248842592592593
46,M,Caucasian,Greater than 45,Low,Male,2,-1.0,4,1,3.114872685185185
56,F,African-American,Greater than 45,Low,Male,1,-1.0,2,0,0.9201273148148148
40,F,Hispanic,25 - 45,Medium,Male,8,-1.0,5,1,0.2459837962962963
30,F,Hispanic,25 - 45,Low,Male,5,-1.0,3,1,2.2022916666666665
24,M,African-American,Less than 25,Low,Male,1,-1.0,4,1,0.8637037037037038
33,M,Caucasian,25 - 45,Low,Female,0,-1.0,1,0,0.6079976851851852
48,M,Caucasian,Greater than 45,High,Male,2,-1.0,8,1,4.2489236111111115
33,F,African-American,25 - 45,Medium,Male,11,-1.0,6,1,44.77729166666666
25,F,Hispanic,25 - 45,Medium,Male,0,-1.0,7,0,0.8323379629629629
30,F,African-American,25 - 45,Medium,Male,7,-1.0,5,1,0.7320601851851852
37,F,Hispanic,25 - 45,Low,Male,0,-1.0,3,1,2.832939814814815
43,F,Caucasian,25 - 45,High,Female,7,-21.0,8,0,8.666064814814815
32,F,Caucasian,25 - 45,Low,Male,0,0.0,3,0,1.0593287037037038
33,F,Other,25 - 45,Medium,Male,3,-1.0,7,0,0.9215162037037037
39,F,Other,25 - 45,Low,Male,4,-30.0,2,1,0.021388888888888888
49,F,Caucasian,Greater than 45,Low,Male,4,-11.0,1,0,5.658831018518518
24,F,Caucasian,Less than 25,Low,Male,0,-1.0,4,0,18.595659722222223
26,F,African-American,25 - 45,High,Male,1,0.0,9,0,-0.17185185185185184
42,F,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,1.8095023148148148
22,F,African-American,Less than 25,Medium,Male,1,-1.0,6,1,6.259803240740741
36,F,Hispanic,25 - 45,Low,Male,0,0.0,1,0,0.17541666666666667
29,M,Caucasian,25 - 45,Medium,Male,7,-1.0,7,1,27.71707175925926
39,M,Caucasian,25 - 45,Low,Male,0,0.0,3,0,18.037210648148147
27,F,African-American,25 - 45,Medium,Male,13,0.0,6,1,14.155798611111111
38,F,Caucasian,25 - 45,Medium,Male,2,-1.0,5,1,7.729050925925926
20,F,Caucasian,Less than 25,Low,Male,0,-1.0,2,1,3.768263888888889
25,F,African-American,25 - 45,High,Male,4,-1.0,10,1,86.35644675925926
53,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0.8235532407407408
27,M,African-American,25 - 45,High,Female,0,-1.0,8,1,6.816273148148148
21,F,Other,Less than 25,Medium,Male,0,-1.0,5,1,6.324583333333333
50,M,Caucasian,Greater than 45,Low,Male,1,-1.0,1,1,5.230185185185185
41,F,African-American,25 - 45,Medium,Male,4,-1.0,5,0,0.9507407407407408
22,F,Caucasian,Less than 25,High,Male,5,-2.0,8,1,4.8292013888888885
22,F,Caucasian,Less than 25,Medium,Male,0,-1.0,7,1,2.930462962962963
25,F,African-American,25 - 45,Medium,Male,2,-1.0,5,0,26.91925925925926
42,F,African-American,25 - 45,Low,Male,1,-1.0,4,1,1.3038310185185185
51,F,Other,Greater than 45,Low,Male,2,-1.0,1,0,1.1354976851851852
24,F,African-American,Less than 25,Low,Male,0,0.0,3,0,-0.4653935185185185
37,F,African-American,25 - 45,Low,Male,4,0.0,4,0,92.97050925925926
37,M,Caucasian,25 - 45,Low,Male,0,-3.0,1,0,0.1084837962962963
27,M,Other,25 - 45,Low,Female,0,-1.0,2,0,0.9371643518518519
21,F,Other,Less than 25,Medium,Male,0,-1.0,6,0,5.133958333333333
35,F,African-American,25 - 45,Low,Male,1,0.0,1,1,1.118414351851852
24,F,Caucasian,Less than 25,High,Female,0,-1.0,8,0,36.77537037037037
49,M,Caucasian,Greater than 45,Low,Male,2,-1.0,1,0,1.3064236111111112
38,F,African-American,25 - 45,Medium,Male,9,-5.0,6,0,2.903587962962963
61,M,Other,Greater than 45,Low,Male,0,-1.0,1,0,0.7305671296296297
30,M,African-American,25 - 45,Low,Female,0,0.0,2,0,0.24546296296296297
22,F,African-American,Less than 25,Medium,Male,3,-1.0,6,1,128.05962962962963
25,F,African-American,25 - 45,Medium,Male,0,-1.0,7,1,1.8490856481481481
30,M,Hispanic,25 - 45,Low,Female,3,-1.0,3,1,1.0060648148148148
52,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0.8681944444444445
26,F,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,0.8313888888888888
26,M,Other,25 - 45,Low,Male,0,-1.0,4,0,1.1980439814814814
45,F,Caucasian,Greater than 45,High,Male,9,-1.0,9,1,54.91025462962963
20,F,African-American,Less than 25,High,Male,0,-1.0,9,1,0.8702430555555556
29,F,African-American,25 - 45,High,Male,4,-1.0,8,1,80.08141203703704
43,F,Caucasian,25 - 45,Medium,Male,1,-1.0,6,1,69.02913194444444
26,F,Caucasian,25 - 45,Medium,Male,2,-1.0,5,0,0.6240625
46,F,African-American,Greater than 45,Low,Female,4,-1.0,4,0,0.7666319444444445
46,F,African-American,Greater than 45,Low,Female,0,-1.0,1,0,1.0486458333333333
29,F,African-American,25 - 45,High,Male,12,-1.0,10,1,5.968541666666667
41,M,Caucasian,25 - 45,Low,Male,0,0.0,1,0,-0.15952546296296297
25,F,African-American,25 - 45,Medium,Female,5,-1.0,7,0,0.849849537037037
23,F,African-American,Less than 25,Medium,Male,2,-1.0,7,0,18.268680555555555
30,M,Caucasian,25 - 45,Low,Male,0,-1.0,3,0,0.03085648148148148
34,F,Caucasian,25 - 45,Medium,Male,1,-1.0,6,0,2.8252314814814814
70,F,Caucasian,Greater than 45,Low,Male,11,-13.0,1,1,12.997962962962964
52,F,Caucasian,Greater than 45,Low,Male,2,-1.0,1,0,1.874074074074074
51,M,African-American,Greater than 45,Low,Male,4,-26.0,2,1,7.84800925925926
45,F,Native American,Greater than 45,High,Female,15,-1.0,10,1,1.0446412037037036
55,F,African-American,Greater than 45,Medium,Male,21,0.0,6,1,85.05751157407407
49,F,Caucasian,Greater than 45,Low,Female,1,-1.0,1,0,1.1880902777777778
47,F,Caucasian,Greater than 45,Low,Female,0,0.0,1,0,0.15333333333333332
27,M,African-American,25 - 45,Low,Male,0,0.0,2,0,1.0262384259259258
25,M,Caucasian,25 - 45,Medium,Male,5,-3.0,7,1,0.09283564814814815
21,F,African-American,Less than 25,High,Male,1,0.0,10,1,59.148287037037036
37,F,African-American,25 - 45,High,Male,26,-1.0,10,1,1.8630208333333333
21,F,African-American,Less than 25,High,Male,1,-1.0,9,1,49.117719907407405
21,F,African-American,Less than 25,Medium,Male,0,-2.0,6,0,1.1479166666666667
25,F,African-American,25 - 45,High,Male,4,0.0,10,1,0.25947916666666665
27,F,African-American,25 - 45,Medium,Female,3,-1.0,5,1,1.0006597222222222
30,F,Caucasian,25 - 45,Low,Male,3,-1.0,4,1,12.355648148148148
70,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0.5978587962962963
37,F,Caucasian,25 - 45,High,Male,11,-1.0,9,1,0.8605208333333333
46,F,African-American,Greater than 45,Medium,Male,5,0.0,5,1,2.0588310185185184
40,M,Other,25 - 45,Low,Male,4,-1.0,1,1,2.2530324074074075
43,F,African-American,25 - 45,Low,Male,18,-1.0,4,1,9.236041666666667
38,F,African-American,25 - 45,Medium,Male,15,0.0,6,0,55.411458333333336
29,F,African-American,25 - 45,Low,Male,0,0.0,4,0,0.24207175925925925
37,M,African-American,25 - 45,Low,Male,8,0.0,2,1,1.1300578703703703
38,F,Hispanic,25 - 45,Low,Male,3,-21.0,4,0,0.2403125
27,F,Caucasian,25 - 45,Low,Female,0,-4.0,3,0,0.5762962962962963
20,M,Other,Less than 25,Medium,Female,0,0.0,5,1,10.895277777777778
44,M,Hispanic,25 - 45,Low,Male,0,0.0,1,0,0.20398148148148149
31,M,Caucasian,25 - 45,Medium,Male,6,-1.0,5,0,1.2090625
29,F,African-American,25 - 45,Low,Male,3,-1.0,2,1,1.0419907407407407
30,M,African-American,25 - 45,Low,Female,0,-1.0,2,0,0.9437152777777778
25,F,Caucasian,25 - 45,Medium,Female,2,-25.0,5,1,11.763125
40,F,African-American,25 - 45,Low,Male,3,-1.0,2,0,1.0762037037037038
33,M,Caucasian,25 - 45,Low,Male,1,0.0,3,0,1.2761921296296297
26,F,Caucasian,25 - 45,Medium,Male,5,-1.0,5,1,1.116886574074074
31,M,Hispanic,25 - 45,Low,Male,1,0.0,3,0,1.3694791666666666
61,M,Caucasian,Greater than 45,Low,Male,1,-1.0,1,0,0.8680092592592593
30,F,Caucasian,25 - 45,Low,Male,2,-1.0,4,0,0.9940740740740741
62,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,2.0417592592592593
27,M,Caucasian,25 - 45,High,Female,4,8.0,8,1,54.67568287037037
48,F,Caucasian,Greater than 45,Medium,Male,9,-1.0,6,0,1.047997685185185
40,F,Caucasian,25 - 45,Low,Female,0,-1.0,2,0,1.4748611111111112
24,F,Caucasian,Less than 25,Low,Male,0,-1.0,4,0,2.997916666666667
22,F,African-American,Less than 25,Low,Male,0,-1.0,4,1,1.0167708333333334
30,M,African-American,25 - 45,High,Male,4,-1.0,8,1,15.981990740740741
63,M,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,0.25474537037037037
33,F,African-American,25 - 45,High,Male,4,-1.0,10,0,1.102962962962963
43,M,Caucasian,25 - 45,Low,Male,0,-5.0,4,1,1.078275462962963
26,F,African-American,25 - 45,High,Male,3,0.0,10,1,33.84928240740741
51,F,African-American,Greater than 45,Low,Male,1,-17.0,1,0,7.241203703703704
39,F,Caucasian,25 - 45,Low,Male,3,-1.0,1,1,1.102800925925926
30,M,Hispanic,25 - 45,Low,Female,0,-1.0,3,1,1.010185185185185
32,F,African-American,25 - 45,High,Male,14,-1.0,8,1,1.2890972222222221
22,M,African-American,Less than 25,Medium,Male,0,-2.0,6,0,0.6509953703703704
59,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0.5697916666666667
38,M,African-American,25 - 45,Medium,Male,37,-1.0,7,1,30.862094907407407
23,F,African-American,Less than 25,Medium,Male,2,0.0,6,0,237.8338310185185
42,M,African-American,25 - 45,Low,Male,0,0.0,1,1,1.2070833333333333
38,F,African-American,25 - 45,Medium,Male,2,0.0,7,1,192.7977662037037
34,F,Caucasian,25 - 45,Low,Female,2,-1.0,3,0,1.1305092592592592
36,F,African-American,25 - 45,Low,Female,7,-1.0,3,1,2.0377430555555556
36,M,African-American,25 - 45,Low,Male,0,-1.0,3,1,1.0940393518518519
31,F,African-American,25 - 45,Low,Male,1,-14.0,1,0,13.982025462962962
28,F,African-American,25 - 45,Low,Female,3,-1.0,4,1,4.7096875
28,F,African-American,25 - 45,Low,Male,1,0.0,2,1,0.20328703703703704
43,F,African-American,25 - 45,Low,Male,0,-1.0,4,0,1.0384259259259259
40,F,African-American,25 - 45,Low,Male,1,-1.0,1,0,1.9898726851851851
31,F,African-American,25 - 45,High,Male,15,-1.0,9,1,2.095127314814815
54,F,African-American,Greater than 45,Medium,Male,6,-1.0,7,1,13.92710648148148
24,F,African-American,Less than 25,High,Male,17,-1.0,9,1,130.04410879629629
41,F,Hispanic,25 - 45,Low,Male,0,-3.0,1,1,1.1520023148148149
21,F,African-American,Less than 25,High,Male,1,-1.0,9,1,242.24787037037038
29,F,Hispanic,25 - 45,Low,Female,1,-1.0,2,1,1.0349189814814814
22,F,African-American,Less than 25,Low,Male,0,-1.0,3,0,0.9451273148148148
52,F,Hispanic,Greater than 45,Medium,Male,9,-1.0,7,1,33.81357638888889
40,F,Other,25 - 45,Low,Female,0,-1.0,1,0,1.1346296296296297
45,F,African-American,Greater than 45,Low,Female,1,-1.0,4,0,6.331921296296296
29,M,African-American,25 - 45,Low,Male,1,0.0,2,1,0.21354166666666666
46,F,African-American,Greater than 45,Medium,Male,10,-1.0,5,1,9.747604166666667
21,F,Caucasian,Less than 25,High,Male,1,-1.0,8,0,12.862719907407408
35,F,Caucasian,25 - 45,Medium,Male,6,-10.0,5,1,1.7450578703703703
52,M,African-American,Greater than 45,Low,Male,1,1.0,1,1,70.896875
48,M,Caucasian,Greater than 45,Low,Male,0,0.0,1,0,0.1649884259259259
29,M,African-American,25 - 45,High,Female,9,-1.0,8,1,214.0279050925926
48,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,1.1196180555555555
31,F,African-American,25 - 45,Medium,Male,10,-8.0,6,1,8.040277777777778
21,F,Caucasian,Less than 25,High,Male,3,-1.0,8,1,127.10251157407407
32,F,Other,25 - 45,Low,Male,0,0.0,1,1,22.261041666666667
47,M,African-American,Greater than 45,Medium,Male,0,-1.0,5,0,3.1596875
21,F,African-American,Less than 25,High,Male,3,-1.0,10,1,0.8723611111111111
35,F,African-American,25 - 45,High,Male,13,-1.0,10,0,0.8971296296296296
46,M,African-American,Greater than 45,Low,Male,3,-22.0,1,1,20.604560185185186
34,F,African-American,25 - 45,Low,Male,5,-1.0,4,1,5.139537037037037
52,F,African-American,Greater than 45,Low,Male,2,-5.0,1,0,3.091076388888889
21,M,Caucasian,Less than 25,High,Male,0,-1.0,8,1,9.065162037037037
53,M,Caucasian,Greater than 45,Low,Male,1,-2.0,1,0,1.1337847222222222
19,F,Caucasian,Less than 25,Low,Female,0,-1.0,3,1,1.2959027777777778
22,M,African-American,Less than 25,Medium,Male,0,-1.0,6,0,2.937314814814815
45,F,African-American,Greater than 45,Low,Male,1,-1.0,3,0,2.8434837962962964
27,F,Caucasian,25 - 45,Low,Female,0,-1.0,2,0,1.0942129629629629
25,M,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,0.8273726851851851
30,F,Caucasian,25 - 45,Low,Male,0,0.0,4,1,-0.07518518518518519
31,F,African-American,25 - 45,Medium,Male,2,0.0,5,1,-0.16619212962962962
28,F,Caucasian,25 - 45,Low,Male,3,-1.0,3,0,1.091550925925926
36,M,African-American,25 - 45,Low,Male,3,-1.0,2,1,2.404050925925926
27,F,African-American,25 - 45,Medium,Male,7,-1.0,5,1,10.050694444444444
42,F,African-American,25 - 45,Low,Male,1,0.0,2,0,0.2180324074074074
35,F,Caucasian,25 - 45,Medium,Male,0,0.0,5,1,40.952974537037036
33,F,Caucasian,25 - 45,Low,Female,2,-29.0,2,0,0.5974537037037037
24,F,Hispanic,Less than 25,High,Male,6,-1.0,10,1,218.83844907407408
25,F,African-American,25 - 45,High,Male,21,-14.0,10,1,2.303738425925926
42,M,Caucasian,25 - 45,Low,Female,0,-1.0,1,0,1.0717939814814814
21,F,African-American,Less than 25,Medium,Male,0,-1.0,6,1,3.9342939814814817
28,M,African-American,25 - 45,Low,Female,0,0.0,2,0,0.23954861111111111
27,F,African-American,25 - 45,High,Male,25,18.0,10,1,40.803831018518515
21,F,Caucasian,Less than 25,Medium,Female,0,-1.0,6,0,2.9057060185185186
26,M,Caucasian,25 - 45,Medium,Male,0,0.0,6,1,5.128611111111111
36,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,0.9271759259259259
49,F,Caucasian,Greater than 45,Medium,Male,0,-1.0,7,1,1.8534143518518518
44,F,Caucasian,25 - 45,Low,Male,0,-1.0,2,1,1.6790393518518518
28,M,Caucasian,25 - 45,Low,Male,1,-25.0,3,0,24.236342592592592
35,F,African-American,25 - 45,Medium,Female,12,-2.0,7,1,0.8606134259259259
34,F,African-American,25 - 45,Low,Male,3,-1.0,1,0,0.7079050925925926
45,F,African-American,Greater than 45,Low,Male,15,-1.0,3,1,0.8572685185185185
28,F,African-American,25 - 45,Low,Male,9,-1.0,3,1,16.172488425925927
25,F,African-American,25 - 45,Low,Female,1,-1.0,3,0,4.070775462962963
21,M,African-American,Less than 25,High,Male,1,0.0,8,1,0.610462962962963
48,F,African-American,Greater than 45,Low,Male,1,-1.0,1,0,0.7126041666666667
37,M,Caucasian,25 - 45,Low,Male,1,-1.0,2,0,0.9004282407407408
24,F,African-American,Less than 25,Medium,Male,3,-3.0,6,1,0.9644097222222222
37,M,Caucasian,25 - 45,Low,Male,1,-1.0,1,1,1.1723263888888888
39,F,Caucasian,25 - 45,Low,Male,1,-3.0,3,0,0.3362615740740741
24,F,Caucasian,Less than 25,Medium,Male,1,-1.0,5,1,21.65875
49,F,Other,Greater than 45,Low,Male,2,-1.0,1,0,0.6355324074074075
23,F,African-American,Less than 25,Low,Male,1,-1.0,2,1,1.0096527777777777
43,F,Caucasian,25 - 45,Medium,Male,5,-1.0,5,0,0.7205671296296297
28,M,African-American,25 - 45,High,Male,6,-1.0,8,1,1.2766782407407407
53,M,African-American,Greater than 45,Low,Male,1,-1.0,2,0,0.6048263888888888
27,M,African-American,25 - 45,Low,Female,2,-14.0,4,1,1.0126273148148148
39,M,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,2.3189583333333332
